	user	instance	user_id
628	ballaschk	mastodon.social	108231873383230758
629	peter4244	genomic.social	109304787048320251
630	LSalmeron_UV	nobigtech.es	
631	ccamara	scholar.social	175274
632	gaylecferguson	mastodon.nz	109364528984332952
633	mpeterman	sfba.social	109379868392127929
634	wouterpoortinga	mastodon.social	109252294337269013
635	giselaredeker	mas.to	109282580666434426
636	falk	mstdn.science	109269121358955178
637	wait_sasha	scholar.social	108228820853427082
638	annahm	mstdn.social	109323945061008772
639	michael	hci.social	109258420250838739
640	jamillaaz	mstdn.social	109260809036768184
641	mjfave	mastodon.science	
642	erinmr	mas.to	152009
643	susieoftraken	mastodon.social	108194402925670785
644	loukesio	ecoevo.social	109446561404631771
645	vvenhorst	econtwitter.net	109372697575061212
646	artahy	econtwitter.net	109290116166609917
647	pvonhellermannn	mastodon.green	109290118204647219
648	sroyyors	genomic.social	109295044966094469
649	rgiovannoni	mastodon.uno	109420710492093231
650	Teggy	home.social	
651	hilarybarth	mstdn.social	109538237286909950
652	edgarmerkle	mastodon.sdf.org	109276059933860431
653	ashpags	mastodon.social	109601423444025111
654	adm0n	ecoevo.social	109372472981125306
655	lescarr	fosstodon.org	109297049292027696
656	rmrahal	nerdculture.de	109258057255505777
657	econ_garcia	econtwitter.net	109656457515366256
658	apradel	mastodon.world	109389201362733128
659	camillaelphick	mastodon.online	109296463922133170
660	susan_lea	cryoem.social	
661	csheil	genomic.social	109308457986302885
662	maddiehinwood	aus.social	109266696736153230
663	fzenke	mas.to	109267535616266059
664	sroulston	mas.to	109250598716003880
665	guerzovich	mastodon.world	109319241916764827
666	jacrickets	ecoevo.social	109304450148235129
667	martinenserink	sciencemastodon.com	109308538596829168
668	Anna_Ciaunica	toot.community	109363257995080325
669	ThomasRhysEvans	mas.to	109522126883185449
670	thalassa	mastodon.social	109950874350510725
671	hikemaydon	mastodon.au	109379073546212961
672	mrohs	bildung.social	109329919917493166
673	lynrobinson	mastodon.world	109285044919470793
674	dennis	fediscience.org	109279165828868213
675	kaglinka	hci.social	109523540144379772
676	emekdemir	scholar.social	108202957492934922
677	michaelalevin	mastodon.social	109362546553162045
678	kai	fediscience.org	109331337177766430
679	julian_erhardt	sciences.social	109539434393581712
680	barbara_hof	mastodon.online	109297313194549416
681	annagloyn	mastodon.social	109498908522940953
682	jack_kelly	mastodon.energy	109365632029903719
683	megancarey	mastodon.social	109261834761985649
684	jleser	sciences.social	109399742927036399
685	gabioshka	mastodon.social	110150928073604608
686	dpthorngren	mastodon.online	108195224924864829
687	oonahathaway	mstdn.social	109296827478516133
688	EddaGSchulz	genomic.social	109395212353200867
689	EstherVerheyen	mstdn.science	109365357794175179
690	nanders	mapstodon.space	109597416129827149
691	DrDorSalomon	genomic.social	109363247140400879
692	brungio	fediscience.org	109320745112699723
693	juliensalmon	universeodon.com	109309332042478916
694	Emilyps14	neuromatch.social	109538032119533846
695	ceVejnar	genomic.social	109832716765588017
696	jdidion	genomic.social	109274692223570125
697	Kraenkel	mastodon.online	109295994707970345
698	upohl	nrw.social	109370678029935995
699	callfredaway	mas.to	109467630316387386
700	ProfessorJepson	mastodon.online	109264792658796866
701	alvise	infosec.exchange	109270473804917419
702	sven_kunze	universeodon.com	109375561635825728
703	katja_reinhard	mstdn.science	109335637235437779
704	israblack	someone.elses.computer	109270817126458122
705	catiehausman	fediscience.org	109287007132999279
706	nkundiushuti	mastodon.social	109246036025638434
707	lisagiven	mastodon.social	108198176380165531
708	brainclinics	mstdn.science	109296410073161263
709	minabionta	sbfa.social	
710	mathyawp	mathstodon.xyz	110189931917811635
711	Cmungall	genomic.social	109289124303116734
712	infotroph	toot.cat	109255694451844428
713	robinlovelace	fosstodon.org	109286057708007530
714	ckautzer	kolektiva.social	109438841777941292
715	ranstam	mastodon.online	109511581011360724
716	joshdaymude	fediscience.org	109553461710289993
717	LPenke	fediscience.org	109280453450202223
718	jasonchin	nerdculture.de	109436001383355650
719	Jan_Ache	drosophila.social	109380902287799123
720	kpomi	mstdn.social	109422857899232013
721	LukasKapitein	mas.to	109540048665727987
722	acaciapepler	projectmushroom.social	
723	mayara	hci.social	109246972207995009
724	zhaiyusci	m.cmx.im	109329700282878323
725	CostisDallas	hcommons.social	109513257012964782
726	dave_matus	mastodon.social	109513514508673697
727	uecker	mastodon.social	109246630377160842
728	queerterpreter	queer.party	108135040069989233
729	benbarad	struct.bio	109582042712745962
730	PippaSim	mastodon.scot	109365375075478335
731	abigaildekosnik	techhub.social	109367606387960014
732	cjblondel	mstdn.science	109365549489313003
733	jendavies	fediscience.org	109302063482864929
734	rodhilton	mastodon.social	998394
735	jonevans	ecoevo.social	109380410976221986
736	naupaka	ecoevo.social	109281745561841883
737	pmyteh	sciences.social	109303504704273255
738	TMSnowsill	econtwitter.net	109367321011392089
739	paddygerhards	mathstodon.xyz	109364946581427682
740	literature_geek	hcommons.social	109415479669316726
741	jillhopke	mas.to	109310044625139301
742	bfiles	mindly.social	109361131742540769
743	lisafederer	mastodon.social	109520854362233597
744	sisyga	mathstodon.xyz	109474167988782255
745	RachelScience	sciencemastodon.com	109309517561873565
746	mfl	c.im	109246263779336806
747	sheribiesen	mastodon.social	321631
748	faustosterling	mastodon.world	109365777139883973
749	noremak	tenforward.social	109309942119607924
750	vishalrai	mstdn.science	109375249028873529
751	RS_EU	mastodon.green	109258841070006957
752	AWarb	mastodon.world	109494728731471462
753	djhsu	mathstodon.xyz	4335
754	Rieder	mastodon.social	108199143624564242
755	divisquin	piaille.fr	109349135875840740
756	Birnstiel	astrodon.social	109290666465380635
757	arne	home.social	
758	adonati	ecoevo.social	109371831937412853
759	numbleroot	fediscience.org	109310398134679079
760	KevinGarcia	mstdn.science	109298435537118114
761	BrunoLevy01	fosstodon.org	109539843684223254
762	jcberny	mastodon.online	109285796741889465
763	saltikoff	mas.to	109325585043716991
764	LauraMStapleton	Mastodon.online	109258218418695166
765	honey	qoto.org	
766	jsta	mas.to	109264660269696470
767	muerko	hcommons.social	109303133258004495
768	mtyka	mastodon.art	108195033713065723
769	seabbs	fosstodon.org	109262324663165963
770	lemibaruh	mastodon.social	109354526528280030
771	R_Dorsett	econtwitter.net	109297078666751139
772	MRITobi	home.social	
773	AMathelier	genomic.social	109301306081436593
774	DiederikLiebrand	ClimateJustice.rocks	109596479975153516
775	nwisnoski	ecoevo.social	109293208770634389
776	joaoestrangeiro	wien.rocks	109295709969859895
777	juliehardwick	historians.social	109418688940292018
778	Daetwyler_St	mstdn.science	109373887162973461
779	volzo	mastodon.world	109371773194602488
780	sebastianrumpf	drosophila.social	109290879952619265
781	carlbrusse	fediscience.org	109291014019572074
782	crisortunity	urbanists.social	109525726871883637
783	ClementVIOLET	ecoevo.social	109569409120676684
784	ingridrobeyns	mstdn.social	109508763194569295
785	sirileknes	mastodon.world	109370989070951528
786	briemreid	fediscience.org	109292255473260787
787	ashleymuddiman	mastodon.social	109247079890812675
788	JustinKadi	mstdn.science	109287772236669431
789	sgirardclos	mastodon.top	109268220121776297
790	ParisaH_Lab	mstdn.science	109367575782878581
791	ada_w_yan	mstdn.science	109371663868512021
792	knussear	fosstodon.org	109370604563353748
793	jmuncke	home.social	
794	mthon	genomic.social	109301062125586983
795	Meloneer2003	indieweb.social	109389999816269833
796	mightymightys	mamot.fr	137817
797	hjalmarcarlsen	sciences.social	109343108369460859
798	dwoodworth	qoto.org	
799	hannak	mastodon.social	109244760973996668
800	martin_tobin	genomic.social	109367384369898926
801	FelipeIMerino	mstdn.science	109307267074565364
802	riedl	sigmoid.social	109288522604558266
803	dbenoit	mastodon.social	109259507197160459
804	DrEvanGowan	fediscience.org	109330532190693437
805	giacomoi	fediscience.org	109262270692904516
806	valeflury	genomic.social	109365144573595699
807	johannes	qoto.org	
808	const_ae	fosstodon.org	109296852707785423
809	nikita	ioc.exchange	109308683473568153
810	astrobianchi	mastodon.uno	109426283139730645
811	NSearle	someone.elses.computer	109308389804842053
812	IP_policy	mastodon.lawprofs.org	109316494408814857
813	johnmjones	mastodon.social	109508453994085438
814	Duckett	glasgow.social	109309203768478708
815	jdong	mastodon.world	109372789239298232
816	joncannon_neuro	fediscience.org	109297148193984289
817	collend	mamot.fr	19350
818	rupertoverall	fosstodon.org	109603207850681608
819	cwmagee	aus.social	109460949453563310
820	fer	genomic.social	109275857313445868
821	mweiss_tue	projectmushroom.social	
822	MatthewCollins	mastodon.social	109244878628435597
823	rashel	mas.to	109284213300108170
824	dougwest	mstdn.social	109287660645060267
825	DrNathJones	fediscience.org	109296264796517006
826	ChrysalisChris	projectmushroom.social	
827	carabonate	ohai.social	109371886476136163
828	lauterbur	ecoevo.social	109286424167344650
829	drdirkdownunder	indieweb.social	109329771535400585
830	david_cunillera	ecoevo.social	109293507533071180
831	because_the_net	bildung.social	109372729389337756
832	gelmer	mstdn.ca	109310118405914202
833	padraigmurphy	mastodon.ie	109301242856940498
834	Georghenning	fediscience.org	109304166635800421
835	PHDmonstR	genomic.social	109301642918109337
836	aaronhgriffing	ecoevo.social	109362874754366782
837	hb9feb	fosstodon.org	109295378839478958
838	AnsgarAllen	zirk.us	109326978267852564
839	snystrom	genomic.social	109289131900387484
840	acdha	code4lib.social	35
841	eugenio_marco	mastodon.social	109520981903140644
842	theresaloveless	mastodon.world	109365857718419460
843	pluralistic	mamot.fr	303320
844	BryanLammon	mastodon.social	109286822602777804
845	luxaritas	mindly.social	109583193904376207
846	yannistheocharis	mastodon.world	109395098770496373
847	bestqualitycrab	mastodon.social	19361
848	kilian3000	techhub.social	109522408074339497
849	liu_thorsten	tech.lgbt	108271180207245281
850	jmcrookston	mastodon.social	109253468172621220
851	jamescummings	scholar.social	58551
852	Tcrons	canada.masto.host	109313836570719402
853	UlrikEgede	sciencemastodon.com	109307545059048154
854	luthaf	mas.to.	
855	mrkoot	infosec.exchange	109387806877575499
856	BAPearlmutter	fosstodon.org	109291757473768314
857	lindedomingo	fediscience.org	109263685582057840
858	MicheleTobias	mapstodon.space	109316226522794882
859	loucamai	mastodonapp.uk	109366023187240602
860	CathyAbbott	fediscience.org	109320443024433011
861	monimunozto	genomic.social	109365729368361508
862	tornatrix	wx.social	109621522596697762
863	robinsall	mas.to	109302168658471143
864	joel_luethi	mstdn.social	109472877051197046
865	ChiaraMarzocchi	ohai.social	109324354174794196
866	lourick	mas.to	109310780171944699
867	zeynep	genomic.social	109322898919585683
868	amniestri	mastodon.social	109355611409958469
869	valentina_galata	genomic.social	109285011811052934
870	steveedmondson	mastodon.xyz	26820
871	philippesarnin	mastodon.underworld.fr	109321191202383512
872	judith	ecoevo.social	109312250351242443
873	rebeccanatow	mastodon.social	109245650194154145
874	jimattil	mstdn.science	109365963360852714
875	sjs917	tech.lgbt	109364435373205894
876	jordigpausas	ecoevo.social	109941939490988570
877	pavlosvas1	sciences.social	109302912574965233
878	mdedrick	archaeo.social	109540603247875521
879	trinesy	home.social	
880	bbak	mastodon.social	108395476930942982
881	FelixNeff	ecoevo.social	109285325748607121
882	oferyizhar	mastodon.social	109519033019435557
883	PoLaRobs	fediscience.org	109299423342950240
884	TrevorCoxSalfordAcoustics	qoto.org	
885	katejjeffery	fediscience.org	109330366663279344
886	DrMo	fediscience.org	109285636149166859
887	gtinto	mstdn.social	109315205859924060
888	abbycabs	hachyderm.io	109718804383478725
889	ddediu	masto.ai	109382048081403486
890	susanl	mastodon.ie	109347525340117108
891	OleinikovasV	mstdn.science	109450383730480866
892	dgfeist	fediscience.org	109309758988215359
893	NeuRoman_cer	fediscience.org	109309874056250087
894	daniobrain	qoto.org	
895	jsrosenblum	lor.sh	109293872911451187
896	CarolineJM26	nerdculture.de	109307443698952914
897	julzbullard	code4lib.social	109303785206945198
898	realKatrinaD	mas.to	109270711641957244
899	Lucile_Mollet	sciences.re	
900	liivoja	aus.social	109290596030657208
901	hye	glammr.us	109259110048180987
902	skembel	mstdn.science	109546276881722102
903	danielcapis	sciences.social	109314389908385389
904	pmenzel	mstdn.science	109301708132988252
905	nusrat_xahra	socialserver.science	109375176565645444
906	petamitchell	mastodon.online	109270710347816727
907	Allison	mstdn.social	109343616698751331
908	joule	mastodon.au	109367785660995363
909	keithdurkin	genomic.social	109273184685727523
910	asbjorndyrendal	mstdn.social	109296587726255924
911	SeanBlakley	fediscience.org	109320637373893090
912	frmaas	hci.social	109269924856021225
913	cara_haney	mstdn.science	109294446743427621
914	martehofsteenge	vis.social	109381169758401592
915	jennelles	econtwitter.net	109336906410358311
916	chrstn_e	mastodon.social	109243245331333942
917	elisa_sdem	fediscience.org	109358776923065320
918	kelly	mindly.social	109308323572491849
919	kpivert	fosstodon.org	109259465351237751
920	_AniruddhaSeal	mstdn.social	
921	cjwhyte	mastodon.online	109286739536417660
922	smgoggin	techhub.social	109393665329086448
923	quantschmant	fediscience.org	109276515695819471
924	ostratodd	ecoevo.social	109306247126081649
925	quantensalat	astrodon.social	109305225464946153
926	tillsawala	mastodon.social	109239429409630219
927	shqippy	deacon.social	109362581036759503
928	julesskotnesbrown	mastodon.online	109269322197045246
929	PhilKuhnke	mstdn.science	109553195619754407
930	matildabrown	ecoevo.social	109301757052833651
931	stephaneghozzi	fosstodon.org	109294320357997826
932	jacuzzijo	kopiti.am	109339977698042259
933	marianapereira	fediscience.org	109312852130949841
934	kimmokarhu	mas.to	109286738694835896
935	biocs	fediscience.org	109295733918767782
936	voooos	sciencemastodon.com	109281870288109544
937	jcbyts	mastodon.world	109379854390036732
938	ttubiana	mstdn.science	109365084719245173
939	MeganHosey	critcare.social	109332800821008730
940	austinnevin	libretooth.gr	109335328090221015
941	Freddufays	social.coop	36059
942	alperakay	mstdn.social	109261530507069090
943	jshannon	mapstodon.space	109304574220758664
